name,pos_weight,leaf,seed,threshold,fs_accuracy,fs_balanced_accuracy,test_accuracy,test_balanced_accuracy,confusion_matrix
seed50_leaf8,0.35,8,50,0.486,0.6254838709677419,0.6248686231708303,0.8739454094292805,0.8825652841781875,"[[836, 249], [5, 925]]"
best_seed198,0.35,8,198,0.4745,0.6288709677419355,0.6287573773142534,0.8739454094292805,0.8824116743471582,"[[838, 247], [7, 923]]"
best_seed198,0.35,8,198,0.475,0.6283870967741936,0.6282318699975746,0.8739454094292805,0.8824116743471582,"[[838, 247], [7, 923]]"
best_seed28,0.35,10,28,0.473,0.6283870967741936,0.6278276336001294,0.8739454094292805,0.8820276497695853,"[[843, 242], [12, 918]]"
best_seed28,0.35,10,28,0.4735,0.6282258064516129,0.627609345945509,0.8739454094292805,0.8819508448540707,"[[844, 241], [13, 917]]"
best_seed28,0.35,10,28,0.4745,0.6275806451612903,0.6268978898860054,0.8739454094292805,0.8818740399385561,"[[845, 240], [14, 916]]"
best_seed28,0.35,10,28,0.477,0.6279032258064516,0.627091923356779,0.8739454094292805,0.8817204301075269,"[[847, 238], [16, 914]]"
best_seed28,0.35,10,28,0.478,0.6282258064516129,0.6273344651952462,0.8739454094292805,0.8815668202764977,"[[849, 236], [18, 912]]"
best_seed28,0.35,10,28,0.5205,0.6240322580645161,0.6201875656884146,0.8739454094292805,0.8771889400921659,"[[906, 179], [75, 855]]"
seed50_leaf8,0.35,8,50,0.5399999999999999,0.6190322580645161,0.6144393241167434,0.8739454094292805,0.8770353302611367,"[[908, 177], [77, 853]]"
seed50_leaf8,0.35,8,50,0.5405,0.6195161290322581,0.6148839841539332,0.8739454094292805,0.8770353302611367,"[[908, 177], [77, 853]]"
seed50_leaf8,0.35,8,50,0.5429999999999999,0.6196774193548387,0.6148920688818822,0.8739454094292805,0.8767281105990783,"[[912, 173], [81, 849]]"
seed50_leaf8,0.35,8,50,0.5439999999999999,0.6195161290322581,0.6146737812272617,0.8739454094292805,0.8766513056835638,"[[913, 172], [82, 848]]"
seed50_leaf8,0.35,8,50,0.5445,0.6191935483870967,0.6143180531975099,0.8739454094292805,0.8766513056835638,"[[913, 172], [82, 848]]"
seed50_leaf8,0.35,8,50,0.5455,0.6187096774193548,0.6137440375131377,0.8739454094292805,0.8765745007680492,"[[914, 171], [83, 847]]"
best_seed28,0.35,10,28,0.5269999999999999,0.6230645161290322,0.6186352979222249,0.8739454094292805,0.8764208909370199,"[[916, 169], [85, 845]]"
best_seed28,0.35,10,28,0.5275,0.6232258064516129,0.6187565688414585,0.8739454094292805,0.8762672811059908,"[[918, 167], [87, 843]]"
best_seed28,0.35,10,28,0.528,0.6233870967741936,0.6188940092165899,0.8739454094292805,0.8761904761904762,"[[919, 166], [88, 842]]"
best_seed28,0.35,10,28,0.5285,0.6233870967741936,0.6188616703047942,0.8739454094292805,0.8761904761904762,"[[919, 166], [88, 842]]"
best_seed28,0.35,10,28,0.5288031337368937,0.6230645161290322,0.6184897728191446,0.8739454094292805,0.8761904761904762,"[[919, 166], [88, 842]]"
best_seed198,0.35,8,198,0.474,0.6282258064516129,0.6281591074460344,0.8734491315136477,0.8819508448540707,"[[837, 248], [7, 923]]"
best_seed28,0.35,10,28,0.474,0.6279032258064516,0.6272536179157571,0.8734491315136477,0.8814132104454686,"[[844, 241], [14, 916]]"
best_seed28,0.35,10,28,0.47418591009715183,0.6277419354838709,0.6270838386288302,0.8734491315136477,0.8814132104454686,"[[844, 241], [14, 916]]"
best_seed28,0.35,10,28,0.476,0.6282258064516129,0.6274961597542243,0.8734491315136477,0.8812596006144393,"[[846, 239], [16, 914]]"
best_seed28,0.35,10,28,0.4765,0.6279032258064516,0.6271242622685747,0.8734491315136477,0.8812596006144393,"[[846, 239], [16, 914]]"
seed50_leaf8,0.35,8,50,0.5415,0.6193548387096774,0.6146980354111085,0.8734491315136477,0.8763440860215054,"[[910, 175], [80, 850]]"
seed50_leaf8,0.35,8,50,0.5435,0.6198387096774194,0.6150456787129113,0.8734491315136477,0.8761904761904762,"[[912, 173], [82, 848]]"
best_seed28,0.35,10,28,0.5264154837733885,0.6229032258064516,0.6185140270029914,0.8734491315136477,0.876036866359447,"[[914, 171], [84, 846]]"
best_seed28,0.35,10,28,0.5265,0.622741935483871,0.6183442477160643,0.8734491315136477,0.876036866359447,"[[914, 171], [84, 846]]"
seed50_leaf8,0.35,8,50,0.5459599369090805,0.6185483870967742,0.6135419193144152,0.8734491315136477,0.876036866359447,"[[914, 171], [84, 846]]"
seed50_leaf8,0.35,8,50,0.5459999999999999,0.6183870967741936,0.6133721400274881,0.8734491315136477,0.876036866359447,"[[914, 171], [84, 846]]"
best_seed198,0.35,8,198,0.5405,0.6156451612903225,0.6106314172528093,0.8734491315136477,0.8758064516129033,"[[917, 168], [87, 843]]"
best_seed28,0.35,10,28,0.5289999999999999,0.6230645161290322,0.6184897728191446,0.8734491315136477,0.8756528417818741,"[[919, 166], [89, 841]]"
best_seed198,0.35,8,198,0.5415,0.6153225806451613,0.6102110113994663,0.8734491315136477,0.8756528417818741,"[[919, 166], [89, 841]]"
seed50_leaf8,0.35,8,50,0.4855,0.6254838709677419,0.6248847926267281,0.8729528535980149,0.8816436251920123,"[[834, 251], [5, 925]]"
best_seed198,0.35,8,198,0.4725,0.6285483870967742,0.6285633438434797,0.8729528535980149,0.881490015360983,"[[836, 249], [7, 923]]"
best_seed198,0.35,8,198,0.473,0.6283870967741936,0.6283773951006548,0.8729528535980149,0.881490015360983,"[[836, 249], [7, 923]]"
best_seed198,0.35,8,198,0.4735,0.6283870967741936,0.628361225644757,0.8729528535980149,0.881490015360983,"[[836, 249], [7, 923]]"
best_seed28,0.35,10,28,0.4725,0.6288709677419355,0.6283369714609104,0.8729528535980149,0.8811059907834101,"[[841, 244], [12, 918]]"
best_seed28,0.35,10,28,0.475,0.6279032258064516,0.6272051095480637,0.8729528535980149,0.8807987711213517,"[[845, 240], [16, 914]]"
best_seed28,0.35,10,28,0.4755,0.6283870967741936,0.6276659390411512,0.8729528535980149,0.8807987711213517,"[[845, 240], [16, 914]]"
seed50_leaf8,0.35,8,50,0.5419999999999999,0.6195161290322581,0.614819306330342,0.8729528535980149,0.8758064516129033,"[[910, 175], [81, 849]]"
seed50_leaf8,0.35,8,50,0.5425,0.6191935483870967,0.6144635783005902,0.8729528535980149,0.8758064516129033,"[[910, 175], [81, 849]]"
best_seed198,0.35,8,198,0.5409999999999999,0.6159677419354839,0.6108901285471744,0.8729528535980149,0.8751920122887864,"[[918, 167], [89, 841]]"
best_seed198,0.35,8,198,0.5413503213381803,0.6154838709677419,0.6103807906863934,0.8729528535980149,0.8751920122887864,"[[918, 167], [89, 841]]"
best_seed28,0.35,10,28,0.5295,0.6225806451612903,0.6179804349583637,0.8729528535980149,0.8751152073732719,"[[919, 166], [90, 840]]"
best_seed198,0.35,8,198,0.5419999999999999,0.6151612903225806,0.6100412321125395,0.8729528535980149,0.8751152073732719,"[[919, 166], [90, 840]]"
best_seed28,0.35,10,28,0.5299999999999999,0.622741935483871,0.6180855364216994,0.8729528535980149,0.8750384024577573,"[[920, 165], [91, 839]]"
seed50_leaf8,0.35,8,50,0.4835,0.6258064516129033,0.6253213679359689,0.8724565756823821,0.8811827956989247,"[[833, 252], [5, 925]]"
seed50_leaf8,0.35,8,50,0.484,0.6254838709677419,0.6249656399062171,0.8724565756823821,0.8811827956989247,"[[833, 252], [5, 925]]"
seed50_leaf8,0.35,8,50,0.4842060914152149,0.6258064516129033,0.6252728595682755,0.8724565756823821,0.8811827956989247,"[[833, 252], [5, 925]]"
seed50_leaf8,0.35,8,50,0.4845,0.6259677419354839,0.6254264693993048,0.8724565756823821,0.8811827956989247,"[[833, 252], [5, 925]]"
seed50_leaf8,0.35,8,50,0.485,0.6254838709677419,0.6249009620826259,0.8724565756823821,0.8811827956989247,"[[833, 252], [5, 925]]"
best_seed198,0.35,8,198,0.4715,0.6288709677419355,0.6289514107850271,0.8724565756823821,0.8810291858678956,"[[835, 250], [7, 923]]"
best_seed198,0.35,8,198,0.472,0.6287096774193548,0.6287654620422023,0.8724565756823821,0.8810291858678956,"[[835, 250], [7, 923]]"
best_seed28,0.35,10,28,0.46599999999999997,0.6293548387096775,0.6292343762632387,0.8724565756823821,0.8808755760368664,"[[837, 248], [9, 921]]"
best_seed28,0.35,10,28,0.4715,0.6293548387096775,0.6288624787775892,0.8724565756823821,0.8806451612903226,"[[840, 245], [12, 918]]"
best_seed28,0.35,10,28,0.472,0.6291935483870967,0.6286765300347643,0.8724565756823821,0.8806451612903226,"[[840, 245], [12, 918]]"
seed50_leaf8,0.35,8,50,0.5465,0.6183870967741936,0.6133398011156925,0.8724565756823821,0.8749615975422427,"[[914, 171], [86, 844]]"
best_seed198,0.35,8,198,0.5425,0.6151612903225806,0.6100412321125395,0.8724565756823821,0.8745775729646696,"[[919, 166], [91, 839]]"
best_seed198,0.35,8,198,0.5429999999999999,0.615,0.6098552833697146,0.8724565756823821,0.8744239631336406,"[[921, 164], [93, 837]]"
seed50_leaf8,0.35,8,50,0.4825,0.6264516129032258,0.6260975018190638,0.8719602977667493,0.8807219662058372,"[[832, 253], [5, 925]]"
seed50_leaf8,0.35,8,50,0.483,0.6266129032258064,0.6261864338265017,0.8719602977667493,0.8807219662058372,"[[832, 253], [5, 925]]"
best_seed198,0.35,8,198,0.4705,0.63,0.6301722047053117,0.8719602977667493,0.8805683563748079,"[[834, 251], [7, 923]]"
best_seed198,0.35,8,198,0.471,0.6293548387096775,0.6294930875576037,0.8719602977667493,0.8805683563748079,"[[834, 251], [7, 923]]"
best_seed28,0.35,10,28,0.46499999999999997,0.63,0.629978171234538,0.8719602977667493,0.8804147465437788,"[[836, 249], [9, 921]]"
best_seed28,0.35,10,28,0.46549999999999997,0.6291935483870967,0.6291131053440051,0.8719602977667493,0.8804147465437788,"[[836, 249], [9, 921]]"
best_seed28,0.35,10,28,0.5305,0.6220967741935484,0.6174064192739914,0.8719602977667493,0.873963133640553,"[[920, 165], [93, 837]]"
seed50_leaf8,0.35,8,50,0.4815,0.6270967741935484,0.626841296790363,0.8714640198511167,0.8802611367127496,"[[831, 254], [5, 925]]"
seed50_leaf8,0.35,8,50,0.482,0.6269354838709678,0.6266553480475382,0.8714640198511167,0.8802611367127496,"[[831, 254], [5, 925]]"
best_seed28,0.35,10,28,0.46449999999999997,0.63,0.6299943406904358,0.8714640198511167,0.8799539170506913,"[[835, 250], [9, 921]]"
best_seed28,0.35,10,28,0.46649999999999997,0.6290322580645161,0.6288786482334869,0.8714640198511167,0.8798003072196621,"[[837, 248], [11, 919]]"
best_seed28,0.35,10,28,0.46699999999999997,0.6287096774193548,0.6284905812919395,0.8714640198511167,0.8798003072196621,"[[837, 248], [11, 919]]"
best_seed28,0.35,10,28,0.4673086698885768,0.6287096774193548,0.6284905812919395,0.8714640198511167,0.8798003072196621,"[[837, 248], [11, 919]]"
best_seed28,0.35,10,28,0.46749999999999997,0.6287096774193548,0.6284905812919395,0.8714640198511167,0.8798003072196621,"[[837, 248], [11, 919]]"
best_seed28,0.35,10,28,0.46799999999999997,0.6283870967741936,0.6281510227180855,0.8714640198511167,0.8798003072196621,"[[837, 248], [11, 919]]"
best_seed28,0.35,10,28,0.47,0.6288709677419355,0.6284663271080928,0.8714640198511167,0.8797235023041474,"[[838, 247], [12, 918]]"
best_seed28,0.35,10,28,0.4705,0.6290322580645161,0.6285875980273263,0.8714640198511167,0.8797235023041474,"[[838, 247], [12, 918]]"
best_seed28,0.35,10,28,0.471,0.6293548387096775,0.6288786482334869,0.8714640198511167,0.8797235023041474,"[[838, 247], [12, 918]]"
seed50_leaf8,0.35,8,50,0.5469999999999999,0.6180645161290322,0.6130002425418385,0.8714640198511167,0.8738863287250385,"[[914, 171], [88, 842]]"
seed50_leaf8,0.35,8,50,0.5475,0.6180645161290322,0.6130002425418385,0.8714640198511167,0.8738863287250385,"[[914, 171], [88, 842]]"
best_seed198,0.35,8,198,0.5435,0.6148387096774194,0.6096369957150942,0.8714640198511167,0.8733486943164362,"[[921, 164], [95, 835]]"
seed50_leaf8,0.35,8,50,0.4785,0.6266129032258064,0.6265421618562534,0.8709677419354839,0.8798771121351767,"[[829, 256], [4, 926]]"
seed50_leaf8,0.35,8,50,0.4805,0.6266129032258064,0.626412806209071,0.8709677419354839,0.8798003072196621,"[[830, 255], [5, 925]]"
seed50_leaf8,0.35,8,50,0.481,0.6269354838709678,0.6267038564152316,0.8709677419354839,0.8798003072196621,"[[830, 255], [5, 925]]"
best_seed28,0.35,10,28,0.46399999999999997,0.6306451612903226,0.6307219662058372,0.8709677419354839,0.8794930875576037,"[[834, 251], [9, 921]]"
best_seed28,0.35,10,28,0.46849999999999997,0.6287096774193548,0.6284582423801439,0.8709677419354839,0.87926267281106,"[[837, 248], [12, 918]]"
best_seed28,0.35,10,28,0.469,0.6291935483870967,0.6288867329614358,0.8709677419354839,0.87926267281106,"[[837, 248], [12, 918]]"
best_seed28,0.35,10,28,0.4695,0.6290322580645161,0.6286684453068154,0.8709677419354839,0.87926267281106,"[[837, 248], [12, 918]]"
best_seed198,0.35,8,198,0.5439999999999999,0.6146774193548387,0.6094510469722694,0.8709677419354839,0.872811059907834,"[[921, 164], [96, 834]]"
best_seed198,0.35,8,198,0.5441735995786438,0.614516129032258,0.6092812676853424,0.8709677419354839,0.872811059907834,"[[921, 164], [96, 834]]"
seed50_leaf8,0.35,8,50,0.4775,0.627258064516129,0.6272374484598593,0.8704714640198511,0.879416282642089,"[[828, 257], [4, 926]]"
seed50_leaf8,0.35,8,50,0.478,0.6270967741935484,0.6270514997170344,0.8704714640198511,0.879416282642089,"[[828, 257], [4, 926]]"
seed50_leaf8,0.35,8,50,0.479,0.6266129032258064,0.6265098229444579,0.8704714640198511,0.8793394777265745,"[[829, 256], [5, 925]]"
seed50_leaf8,0.35,8,50,0.4795,0.6267741935483871,0.6266310938636914,0.8704714640198511,0.8793394777265745,"[[829, 256], [5, 925]]"
seed50_leaf8,0.35,8,50,0.48,0.6264516129032258,0.626259196378042,0.8704714640198511,0.8793394777265745,"[[829, 256], [5, 925]]"
best_seed198,0.35,8,198,0.46988764337984257,0.6296774193548387,0.6299134934109467,0.8704714640198511,0.8791858678955453,"[[831, 254], [7, 923]]"
best_seed198,0.35,8,198,0.47,0.6295161290322581,0.6297437141240197,0.8704714640198511,0.8791858678955453,"[[831, 254], [7, 923]]"
best_seed28,0.35,10,28,0.5309999999999999,0.6217741935483871,0.6170345217883417,0.8704714640198511,0.8723502304147466,"[[920, 165], [96, 834]]"
best_seed28,0.35,10,28,0.5315,0.6214516129032258,0.61667879375859,0.8704714640198511,0.8723502304147466,"[[920, 165], [96, 834]]"
best_seed198,0.35,8,198,0.5445,0.6143548387096774,0.6091114883984154,0.8704714640198511,0.8722734254992319,"[[921, 164], [97, 833]]"
best_seed198,0.35,8,198,0.4695,0.6290322580645161,0.6293152235427277,0.8699751861042183,0.8787250384024577,"[[830, 255], [7, 923]]"
seed50_leaf8,0.35,8,50,0.5479999999999999,0.6180645161290322,0.6129840730859406,0.8699751861042183,0.8721966205837174,"[[915, 170], [92, 838]]"
seed50_leaf8,0.35,8,50,0.5485,0.6179032258064516,0.6128142937990138,0.8699751861042183,0.8721966205837174,"[[915, 170], [92, 838]]"
seed50_leaf8,0.35,8,50,0.5485247747684563,0.6179032258064516,0.6128142937990138,0.8699751861042183,0.8721966205837174,"[[915, 170], [92, 838]]"
best_seed28,0.35,10,28,0.5319999999999999,0.6211290322580645,0.6163392351847361,0.8699751861042183,0.8718125960061445,"[[920, 165], [97, 833]]"
best_seed28,0.35,10,28,0.532180998500667,0.6212903225806452,0.6164928450157652,0.8699751861042183,0.8718125960061445,"[[920, 165], [97, 833]]"
best_seed198,0.35,8,198,0.469,0.6287096774193548,0.6290080038806694,0.8694789081885856,0.8782642089093702,"[[829, 256], [7, 923]]"
best_seed28,0.35,10,28,0.46349999999999997,0.6306451612903226,0.6307704745735305,0.8694789081885856,0.8781105990783411,"[[831, 254], [9, 921]]"
best_seed198,0.35,8,198,0.5449999999999999,0.6141935483870967,0.6089255396555906,0.8694789081885856,0.8711981566820277,"[[921, 164], [99, 831]]"
best_seed198,0.35,8,198,0.5455,0.6141935483870967,0.6088770312878972,0.8694789081885856,0.8711981566820277,"[[921, 164], [99, 831]]"
best_seed198,0.35,8,198,0.5475,0.6143548387096774,0.6088366076481526,0.8694789081885856,0.8709677419354839,"[[924, 161], [102, 828]]"
seed50_leaf8,0.35,8,50,0.477,0.6270967741935484,0.627100008084728,0.8689826302729529,0.8780337941628265,"[[825, 260], [4, 926]]"
best_seed28,0.35,10,28,0.46299999999999997,0.6308064516129033,0.6309725927722531,0.8689826302729529,0.8776497695852534,"[[830, 255], [9, 921]]"
best_seed198,0.35,8,198,0.5469999999999999,0.6146774193548387,0.6092085051338022,0.8689826302729529,0.8705069124423963,"[[923, 162], [102, 828]]"
best_seed198,0.35,8,198,0.5476990045554376,0.614516129032258,0.6089902174791818,0.8689826302729529,0.8704301075268817,"[[924, 161], [103, 827]]"
best_seed198,0.35,8,198,0.5485,0.6140322580645161,0.6084485407066053,0.8689826302729529,0.8703533026113671,"[[925, 160], [104, 826]]"
best_seed28,0.35,10,28,0.5349999999999999,0.6196774193548387,0.6145686797639259,0.8689826302729529,0.8702764976958526,"[[926, 159], [105, 825]]"
best_seed28,0.35,10,28,0.5355,0.6198387096774194,0.6147061201390573,0.8689826302729529,0.8701996927803379,"[[927, 158], [106, 824]]"
seed50_leaf8,0.35,8,50,0.476,0.6269354838709678,0.6269787371654945,0.8684863523573201,0.8776497695852534,"[[823, 262], [3, 927]]"
seed50_leaf8,0.35,8,50,0.4765,0.627258064516129,0.6272859568275527,0.8684863523573201,0.8775729646697389,"[[824, 261], [4, 926]]"
seed50_leaf8,0.35,8,50,0.47661239049958515,0.627258064516129,0.6272859568275527,0.8684863523573201,0.8775729646697389,"[[824, 261], [4, 926]]"
best_seed198,0.35,8,198,0.46849999999999997,0.6287096774193548,0.6290241733365672,0.8684863523573201,0.877342549923195,"[[827, 258], [7, 923]]"
best_seed28,0.35,10,28,0.4628199789444283,0.6309677419354839,0.631158541515078,0.8684863523573201,0.877188940092166,"[[829, 256], [9, 921]]"
seed50_leaf8,0.35,8,50,0.5489999999999999,0.6175806451612903,0.6124262268574663,0.8684863523573201,0.870583717357911,"[[915, 170], [95, 835]]"
seed50_leaf8,0.35,8,50,0.5495,0.6172580645161291,0.6120704988277145,0.8684863523573201,0.870583717357911,"[[915, 170], [95, 835]]"
best_seed28,0.35,10,28,0.5325,0.6208064516129033,0.6159835071549842,0.8684863523573201,0.8701996927803379,"[[920, 165], [100, 830]]"
best_seed198,0.35,8,198,0.5459999999999999,0.614516129032258,0.6091357425822621,0.8684863523573201,0.8701228878648233,"[[921, 164], [101, 829]]"
best_seed198,0.35,8,198,0.5465,0.6146774193548387,0.6092570135014956,0.8684863523573201,0.8701228878648233,"[[921, 164], [101, 829]]"
best_seed28,0.35,10,28,0.5335,0.6209677419354839,0.6159754224270353,0.8684863523573201,0.8699692780337942,"[[923, 162], [103, 827]]"
best_seed198,0.35,8,198,0.5479999999999999,0.614516129032258,0.6089902174791818,0.8684863523573201,0.8698924731182796,"[[924, 161], [104, 826]]"
best_seed28,0.35,10,28,0.5345,0.62,0.61490823833778,0.8684863523573201,0.8698156682027649,"[[925, 160], [105, 825]]"
seed50_leaf8,0.35,8,50,0.474,0.6266129032258064,0.6267685342388228,0.8679900744416873,0.877188940092166,"[[822, 263], [3, 927]]"
seed50_leaf8,0.35,8,50,0.4745,0.6270967741935484,0.6272293637319104,0.8679900744416873,0.877188940092166,"[[822, 263], [3, 927]]"
seed50_leaf8,0.35,8,50,0.475,0.6270967741935484,0.6271970248201149,0.8679900744416873,0.877188940092166,"[[822, 263], [3, 927]]"
seed50_leaf8,0.35,8,50,0.4755,0.6269354838709678,0.62701107607729,0.8679900744416873,0.877188940092166,"[[822, 263], [3, 927]]"
best_seed198,0.35,8,198,0.46799999999999997,0.6288709677419355,0.629210122079392,0.8679900744416873,0.8768817204301075,"[[826, 259], [7, 923]]"
best_seed28,0.35,10,28,0.46149999999999997,0.6303225806451613,0.6306087800145526,0.8679900744416873,0.8767281105990783,"[[828, 257], [9, 921]]"
best_seed28,0.35,10,28,0.46199999999999997,0.6309677419354839,0.6312070498827714,0.8679900744416873,0.8767281105990783,"[[828, 257], [9, 921]]"
best_seed28,0.35,10,28,0.46249999999999997,0.6306451612903226,0.6308674913089174,0.8679900744416873,0.8767281105990783,"[[828, 257], [9, 921]]"
seed50_leaf8,0.35,8,50,0.5499999999999999,0.6172580645161291,0.6119896515482254,0.8679900744416873,0.8699692780337942,"[[916, 169], [97, 833]]"
seed50_leaf8,0.35,8,50,0.5505,0.6172580645161291,0.6119411431805319,0.8679900744416873,0.8699692780337942,"[[916, 169], [97, 833]]"
seed50_leaf8,0.35,8,50,0.5509999999999999,0.6170967741935484,0.6117390249818093,0.8679900744416873,0.8699692780337942,"[[916, 169], [97, 833]]"
seed50_leaf8,0.35,8,50,0.5519999999999999,0.6166129032258064,0.6111650092974372,0.8679900744416873,0.8698924731182796,"[[917, 168], [98, 832]]"
best_seed28,0.35,10,28,0.5339457127482437,0.6208064516129033,0.6157733042283127,0.8679900744416873,0.8694316436251921,"[[923, 162], [104, 826]]"
best_seed28,0.35,10,28,0.5339999999999999,0.6208064516129033,0.6157733042283127,0.8679900744416873,0.8693548387096774,"[[924, 161], [105, 825]]"
best_seed198,0.35,8,198,0.5495,0.6141935483870967,0.608553642169941,0.8679900744416873,0.8692012288786481,"[[926, 159], [107, 823]]"
best_seed198,0.35,8,198,0.5499999999999999,0.6148387096774194,0.6091357425822621,0.8679900744416873,0.8692012288786481,"[[926, 159], [107, 823]]"
best_seed198,0.35,8,198,0.5505,0.6151612903225806,0.6094267927884227,0.8679900744416873,0.8692012288786481,"[[926, 159], [107, 823]]"
best_seed28,0.35,10,28,0.5359999999999999,0.6191935483870967,0.6140270029913493,0.8679900744416873,0.8691244239631337,"[[927, 158], [108, 822]]"
best_seed28,0.35,10,28,0.5394789086387245,0.617741935483871,0.6123534643059261,0.8679900744416873,0.868663594470046,"[[933, 152], [114, 816]]"
best_seed28,0.35,10,28,0.5399999999999999,0.6172580645161291,0.6118117875333495,0.8679900744416873,0.8685867895545315,"[[934, 151], [115, 815]]"
best_seed28,0.35,10,28,0.5405,0.6174193548387097,0.6119653973643787,0.8679900744416873,0.868509984639017,"[[935, 150], [116, 814]]"
seed50_leaf8,0.35,8,50,0.472,0.6269354838709678,0.6272212790039615,0.8674937965260546,0.8768049155145929,"[[820, 265], [2, 928]]"
seed50_leaf8,0.35,8,50,0.4725,0.6266129032258064,0.6268655509742097,0.8674937965260546,0.8768049155145929,"[[820, 265], [2, 928]]"
seed50_leaf8,0.35,8,50,0.473,0.6266129032258064,0.6268170426065163,0.8674937965260546,0.8768049155145929,"[[820, 265], [2, 928]]"
seed50_leaf8,0.35,8,50,0.4735,0.6266129032258064,0.6268008731506185,0.8674937965260546,0.8767281105990783,"[[821, 264], [3, 927]]"
best_seed28,0.35,10,28,0.46049999999999996,0.6301612903225806,0.6304551701835233,0.8674937965260546,0.8763440860215054,"[[826, 259], [8, 922]]"
seed50_leaf8,0.35,8,50,0.5515,0.6164516129032258,0.6110599078341014,0.8674937965260546,0.8694316436251921,"[[916, 169], [98, 832]]"
seed50_leaf8,0.35,8,50,0.5529999999999999,0.6166129032258064,0.6111003314738459,0.8674937965260546,0.8691244239631337,"[[920, 165], [102, 828]]"
best_seed28,0.35,10,28,0.5329999999999999,0.6211290322580645,0.6161937100816557,0.8674937965260546,0.8690476190476191,"[[921, 164], [103, 827]]"
seed50_leaf8,0.35,8,50,0.5535,0.6158064516129033,0.6102352655833132,0.8674937965260546,0.8690476190476191,"[[921, 164], [103, 827]]"
seed50_leaf8,0.35,8,50,0.5539999999999999,0.6159677419354839,0.6103403670466488,0.8674937965260546,0.8689708141321044,"[[922, 163], [104, 826]]"
best_seed198,0.35,8,198,0.5489999999999999,0.6137096774193549,0.6081089821327512,0.8674937965260546,0.8687403993855607,"[[925, 160], [107, 823]]"
best_seed28,0.35,10,28,0.5365,0.6191935483870967,0.6140108335354515,0.8674937965260546,0.8685867895545315,"[[927, 158], [109, 821]]"
best_seed198,0.35,8,198,0.5509999999999999,0.6156451612903225,0.6098714528256124,0.8674937965260546,0.8685867895545315,"[[927, 158], [109, 821]]"
best_seed198,0.35,8,198,0.5515,0.6154838709677419,0.6096693346268898,0.8674937965260546,0.8685867895545315,"[[927, 158], [109, 821]]"
best_seed28,0.35,10,28,0.5379999999999999,0.6180645161290322,0.6127577007033713,0.8674937965260546,0.8683563748079877,"[[930, 155], [112, 818]]"
best_seed28,0.35,10,28,0.5395,0.617741935483871,0.6123534643059261,0.8674937965260546,0.8681259600614439,"[[933, 152], [115, 815]]"
best_seed28,0.35,10,28,0.5409999999999999,0.6167741935483871,0.6112539413048751,0.8674937965260546,0.8679723502304147,"[[935, 150], [117, 813]]"
seed50_leaf8,0.35,8,50,0.469,0.6277419354838709,0.6282318699975746,0.8669975186104218,0.8763440860215054,"[[819, 266], [2, 928]]"
seed50_leaf8,0.35,8,50,0.4695,0.6274193548387097,0.6278761419678227,0.8669975186104218,0.8763440860215054,"[[819, 266], [2, 928]]"
seed50_leaf8,0.35,8,50,0.47,0.6274193548387097,0.6278761419678227,0.8669975186104218,0.8763440860215054,"[[819, 266], [2, 928]]"
seed50_leaf8,0.35,8,50,0.4705,0.627258064516129,0.6276578543132023,0.8669975186104218,0.8763440860215054,"[[819, 266], [2, 928]]"
seed50_leaf8,0.35,8,50,0.471,0.6270967741935484,0.6274557361144797,0.8669975186104218,0.8763440860215054,"[[819, 266], [2, 928]]"
seed50_leaf8,0.35,8,50,0.4715,0.6266129032258064,0.6269302287978009,0.8669975186104218,0.8763440860215054,"[[819, 266], [2, 928]]"
best_seed28,0.35,10,28,0.45749999999999996,0.6309677419354839,0.6314657611771364,0.8669975186104218,0.8759600614439325,"[[824, 261], [7, 923]]"
best_seed28,0.35,10,28,0.45799999999999996,0.6309677419354839,0.6314495917212386,0.8669975186104218,0.8759600614439325,"[[824, 261], [7, 923]]"
best_seed28,0.35,10,28,0.45849999999999996,0.6309677419354839,0.6314172528094429,0.8669975186104218,0.8759600614439325,"[[824, 261], [7, 923]]"
best_seed198,0.35,8,198,0.46699999999999997,0.6288709677419355,0.6292586304470854,0.8669975186104218,0.8759600614439325,"[[824, 261], [7, 923]]"
best_seed198,0.35,8,198,0.46749999999999997,0.6288709677419355,0.6292424609911876,0.8669975186104218,0.8759600614439325,"[[824, 261], [7, 923]]"
best_seed28,0.35,10,28,0.45949999999999996,0.6311290322580645,0.631490015360983,0.8669975186104218,0.8758832565284178,"[[825, 260], [8, 922]]"
best_seed28,0.35,10,28,0.45999999999999996,0.6304838709677419,0.6308108982132752,0.8669975186104218,0.8758832565284178,"[[825, 260], [8, 922]]"
best_seed28,0.35,10,28,0.46099999999999997,0.6303225806451613,0.6306087800145526,0.8669975186104218,0.8758064516129032,"[[826, 259], [9, 921]]"
seed50_leaf8,0.35,8,50,0.5522411303346562,0.6166129032258064,0.6111650092974372,0.8669975186104218,0.8688172043010753,"[[917, 168], [100, 830]]"
seed50_leaf8,0.35,8,50,0.5525,0.6164516129032258,0.6109790605546124,0.8669975186104218,0.8687403993855607,"[[918, 167], [101, 829]]"
seed50_leaf8,0.35,8,50,0.5545,0.6159677419354839,0.6103080281348532,0.8669975186104218,0.8684331797235023,"[[922, 163], [105, 825]]"
