model,threshold_strategy,threshold,fs_accuracy,test_accuracy,test_balanced_accuracy,confusion_matrix
gb_lr0.03_d3,sweep,0.9475788505320895,0.5317741935483871,0.5459057071960298,0.5080645161290323,"[[1085, 0], [915, 15]]"
gb_lr0.03_d1,sweep,0.1503266235849954,0.5230645161290323,0.545409429280397,0.5778801843317972,"[[169, 916], [0, 930]]"
hgb_lr0.06_leaf31,sweep,0.9993753629158781,0.5288709677419355,0.545409429280397,0.5076036866359447,"[[1084, 1], [915, 15]]"
gb_lr0.03_d2,sweep,0.9176790797341808,0.5314516129032258,0.5449131513647643,0.5069892473118279,"[[1085, 0], [917, 13]]"
gb_lr0.05_d2,sweep,0.9500576163246204,0.5308064516129032,0.5449131513647643,0.5069892473118279,"[[1085, 0], [917, 13]]"
hgb_lr0.08_leaf31,sweep,0.00021526166237706884,0.5145161290322581,0.5444168734491315,0.5769585253456221,"[[167, 918], [0, 930]]"
"mlp(64, 32)",sweep,4.327516215562355e-06,0.5129032258064516,0.5444168734491315,0.5769585253456221,"[[167, 918], [0, 930]]"
hgb_lr0.08_leaf63,sweep,2.166738359722419e-06,0.5145161290322581,0.5439205955334988,0.5764976958525345,"[[166, 919], [0, 930]]"
hgb_lr0.06_leaf15,sweep,0.007376009790986716,0.5145161290322581,0.543424317617866,0.5760368663594471,"[[165, 920], [0, 930]]"
qda001,sweep,0.9999999999999949,0.532258064516129,0.543424317617866,0.505453149001536,"[[1084, 1], [919, 11]]"
lda,sweep,0.9728706550598144,0.5317741935483871,0.543424317617866,0.5053763440860215,"[[1085, 0], [920, 10]]"
hgb_lr0.06_leaf63,sweep,2.6227441287563326e-05,0.5145161290322581,0.5419354838709678,0.5746543778801844,"[[162, 923], [0, 930]]"
qda001,sweep,2.038751637154197e-06,0.5469354838709677,0.5419354838709678,0.5744239631336405,"[[165, 920], [3, 927]]"
gb_lr0.08_d2,sweep,0.053410664378226655,0.5145161290322581,0.541439205955335,0.5741167434715821,"[[162, 923], [1, 929]]"
hgb_lr0.02_leaf15,sweep,0.040066320938326794,0.5161290322580645,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.02_leaf31,sweep,0.016894343448483222,0.5156451612903226,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.02_leaf63,sweep,0.007161854414759708,0.5195161290322581,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.04_leaf15,sweep,0.016603841306612844,0.5183870967741936,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.04_leaf31,sweep,0.003515489951400216,0.5120967741935484,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.0003506355757999462,0.5159677419354839,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.06_leaf15,sweep,0.006683805000873696,0.5129032258064516,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.06_leaf31,sweep,0.0006564145631244861,0.5109677419354839,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.06_leaf63,sweep,2.5106209449597114e-05,0.5137096774193548,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.08_leaf15,sweep,0.00331585751892728,0.5124193548387097,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.08_leaf31,sweep,0.0001816746816891413,0.5130645161290323,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
hgb_lr0.08_leaf63,sweep,1.639258248008052e-06,0.5124193548387097,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.03_d2,sweep,0.09824102636886048,0.5227419354838709,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.03_d3,sweep,0.06641145502076128,0.5146774193548387,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.05_d1,sweep,0.1297711515077729,0.5183870967741936,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.05_d2,sweep,0.07074416630856448,0.5177419354838709,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.05_d3,sweep,0.0435679980508875,0.5109677419354839,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.08_d1,sweep,0.10858106971369492,0.521774193548387,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.08_d3,sweep,0.027810113893419065,0.5195161290322581,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
ada100,sweep,0.4771891437309234,0.5230645161290323,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
ada300,sweep,0.4903503474654116,0.5209677419354839,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
ada600,sweep,0.49382418223541635,0.5209677419354839,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
"mlp(64,)",sweep,0.0009004463467281304,0.5053225806451613,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
"mlp(128,)",sweep,0.0005164573067100715,0.5038709677419355,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
"mlp(128,)",sweep,0.0005174896800424903,0.5040322580645161,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
"mlp(64, 32)",sweep,3.855312520863661e-06,0.5108064516129033,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
lda,sweep,0.06715483252108097,0.5027419354838709,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gnb,sweep,6.228542837436689e-75,0.5401612903225806,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
nusvc03,sweep,3.175368660648929e-07,0.515,0.5404466501240694,0.5732718894009217,"[[159, 926], [0, 930]]"
gb_lr0.03_d1,sweep,0.14963665698262826,0.5230645161290323,0.5399503722084368,0.5728110599078341,"[[158, 927], [0, 930]]"
hgb_lr0.02_leaf31,sweep,0.016448889195925652,0.5145161290322581,0.539454094292804,0.5723502304147465,"[[157, 928], [0, 930]]"
gb_lr0.03_d3,sweep,0.06632604289386593,0.5143548387096775,0.539454094292804,0.5723502304147465,"[[157, 928], [0, 930]]"
gb_lr0.08_d2,sweep,0.05213261323639985,0.5129032258064516,0.539454094292804,0.5722734254992319,"[[158, 927], [1, 929]]"
nusvc03,sweep,2.842963491509825e-07,0.5145161290322581,0.5384615384615384,0.5714285714285714,"[[155, 930], [0, 930]]"
qda001,sweep,1.6630464970618103e-06,0.545483870967742,0.537468982630273,0.5702764976958525,"[[156, 929], [3, 927]]"
hgb_lr0.04_leaf15,sweep,0.015101503159055353,0.5145161290322581,0.5364764267990074,0.5695852534562212,"[[151, 934], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.0003251532740320682,0.5145161290322581,0.5364764267990074,0.5695852534562212,"[[151, 934], [0, 930]]"
"mlp(64,)",sweep,0.0008020497835241258,0.5033870967741936,0.535483870967742,0.5686635944700461,"[[149, 936], [0, 930]]"
gb_lr0.05_d2,sweep,0.06823209390190774,0.5143548387096775,0.533498759305211,0.5668202764976958,"[[145, 940], [0, 930]]"
hgb_lr0.02_leaf15,sweep,0.03829334776871844,0.5145161290322581,0.5310173697270472,0.564516129032258,"[[140, 945], [0, 930]]"
gb_lr0.05_d3,sweep,0.040550663321043234,0.5046774193548387,0.5310173697270472,0.564516129032258,"[[140, 945], [0, 930]]"
hgb_lr0.02_leaf15,sweep,0.03803100653913949,0.5140322580645161,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.02_leaf31,sweep,0.015483193493540142,0.5120967741935484,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.02_leaf63,sweep,0.006338705567269401,0.5166129032258064,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.04_leaf15,sweep,0.013604720995009,0.5108064516129033,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.04_leaf31,sweep,0.0028133626238427017,0.5075806451612903,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.00026361378476328647,0.5112903225806451,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.06_leaf15,sweep,0.005323816887212713,0.5064516129032258,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.06_leaf31,sweep,0.0005030581179513623,0.5051612903225806,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.06_leaf63,sweep,1.8536035162038513e-05,0.5114516129032258,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.08_leaf15,sweep,0.0025964189246627054,0.5066129032258064,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.08_leaf31,sweep,0.00012505314394896288,0.5085483870967742,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.08_leaf63,sweep,1.1523296697111919e-06,0.5090322580645161,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
gb_lr0.03_d1,sweep,0.14430967602701839,0.516774193548387,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
gb_lr0.03_d3,sweep,0.06442286865830997,0.5114516129032258,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
gb_lr0.05_d1,sweep,0.1259774957229575,0.5177419354838709,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
gb_lr0.08_d1,sweep,0.10390157187568327,0.5177419354838709,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
gb_lr0.08_d3,sweep,0.02644022848714372,0.5166129032258064,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
ada100,sweep,0.4751857417247297,0.5175806451612903,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
ada300,sweep,0.48975406118532866,0.5179032258064517,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
ada600,sweep,0.4934053544084511,0.5179032258064517,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
"mlp(64,)",sweep,0.0006602092742919921,0.5003225806451613,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
"mlp(128,)",sweep,0.00040484041753225026,0.4990322580645161,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
"mlp(64, 32)",sweep,2.6296959844330556e-06,0.5064516129032258,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
lda,sweep,0.06230503852367401,0.4975806451612903,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
gnb,sweep,2.5969416439544868e-77,0.5361290322580645,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
nusvc03,sweep,1.6704252676601848e-07,0.5114516129032258,0.5305210918114144,0.5640552995391706,"[[139, 946], [0, 930]]"
hgb_lr0.06_leaf31,sweep,0.0004952049468397466,0.5046774193548387,0.5300248138957816,0.563594470046083,"[[138, 947], [0, 930]]"
gb_lr0.05_d3,sweep,0.040419620430468796,0.5038709677419355,0.5300248138957816,0.563594470046083,"[[138, 947], [0, 930]]"
gb_lr0.05_d2,sweep,0.06682702721641931,0.5112903225806451,0.5295285359801489,0.5631336405529954,"[[137, 948], [0, 930]]"
gb_lr0.08_d2,sweep,0.04875281591870285,0.5087096774193548,0.5295285359801489,0.5630568356374808,"[[138, 947], [1, 929]]"
gb_lr0.03_d2,sweep,0.09230485992889632,0.5161290322580645,0.5290322580645161,0.5626728110599079,"[[136, 949], [0, 930]]"
lda,sweep,0.061684031769633295,0.4966129032258065,0.5290322580645161,0.5626728110599079,"[[136, 949], [0, 930]]"
qda001,sweep,1.170821643215978e-06,0.5409677419354839,0.5285359801488834,0.5620583717357911,"[[137, 948], [2, 928]]"
gb_lr0.08_d3,sweep,0.026106243372490838,0.5140322580645161,0.5280397022332506,0.5617511520737327,"[[134, 951], [0, 930]]"
hgb_lr0.06_leaf15,sweep,0.004922610055731688,0.5046774193548387,0.5275434243176179,0.5612903225806452,"[[133, 952], [0, 930]]"
gb_lr0.03_d2,sweep,0.09130242080119562,0.5143548387096775,0.5270471464019851,0.5608294930875576,"[[132, 953], [0, 930]]"
"mlp(64, 32)",sweep,2.1953770425170655e-06,0.5037096774193548,0.5270471464019851,0.5608294930875576,"[[132, 953], [0, 930]]"
hgb_lr0.02_leaf63,sweep,0.0058774400315404944,0.5145161290322581,0.5265508684863524,0.56036866359447,"[[131, 954], [0, 930]]"
gb_lr0.03_d1,sweep,0.1430044535564479,0.5140322580645161,0.5265508684863524,0.56036866359447,"[[131, 954], [0, 930]]"
hgb_lr0.08_leaf15,sweep,0.002383712052334846,0.5046774193548387,0.5260545905707196,0.5599078341013825,"[[130, 955], [0, 930]]"
qda001,sweep,1.0830519032436261e-06,0.5401612903225806,0.5260545905707196,0.5597542242703533,"[[132, 953], [2, 928]]"
gb_lr0.08_d1,sweep,0.10139610922535094,0.5145161290322581,0.5250620347394541,0.5589861751152074,"[[128, 957], [0, 930]]"
gb_lr0.03_d3,sweep,0.06212301925988945,0.5045161290322581,0.5230769230769231,0.5571428571428572,"[[124, 961], [0, 930]]"
ada100,sweep,0.4737307030408013,0.5145161290322581,0.5220843672456575,0.556221198156682,"[[122, 963], [0, 930]]"
hgb_lr0.04_leaf31,sweep,0.002409022578859855,0.5046774193548387,0.5215880893300248,0.5557603686635945,"[[121, 964], [0, 930]]"
hgb_lr0.02_leaf15,sweep,0.03587448949825758,0.5120967741935484,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.02_leaf31,sweep,0.014772854076575205,0.5111290322580645,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.02_leaf63,sweep,0.0054215404358291626,0.5119354838709678,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.04_leaf15,sweep,0.012218922899008158,0.5075806451612903,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.04_leaf31,sweep,0.0023395845810479715,0.5038709677419355,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.00020065133732162534,0.5066129032258064,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.06_leaf15,sweep,0.004511470711367556,0.5029032258064516,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.06_leaf31,sweep,0.0004036846264593705,0.5009677419354839,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.06_leaf63,sweep,1.2829174527615804e-05,0.5064516129032258,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.08_leaf15,sweep,0.0022657835821168473,0.5040322580645161,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.08_leaf31,sweep,9.085443463443282e-05,0.5046774193548387,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.08_leaf31,sweep,9.183573443855841e-05,0.5048387096774194,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.08_leaf63,sweep,7.223917043846932e-07,0.5048387096774194,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gb_lr0.03_d2,sweep,0.08773890093772331,0.5112903225806451,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gb_lr0.03_d3,sweep,0.061073291712371934,0.5027419354838709,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gb_lr0.05_d1,sweep,0.12191827799575485,0.5158064516129032,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gb_lr0.05_d2,sweep,0.06367332351088037,0.5074193548387097,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gb_lr0.08_d1,sweep,0.10004373864007467,0.5140322580645161,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gb_lr0.08_d2,sweep,0.0456683784125704,0.5059677419354839,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gb_lr0.08_d3,sweep,0.024466687226595438,0.5111290322580645,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
ada100,sweep,0.47309953165057383,0.512258064516129,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
ada300,sweep,0.48887645167146376,0.5145161290322581,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
ada300,sweep,0.48888091845189635,0.5145161290322581,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
ada600,sweep,0.49314074331474855,0.5148387096774194,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
"mlp(64,)",sweep,0.0004796562802512199,0.49532258064516127,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
"mlp(128,)",sweep,0.0003067495306022466,0.4959677419354839,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
"mlp(64, 32)",sweep,1.8177017411744605e-06,0.5019354838709678,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
lda,sweep,0.05832682171463967,0.49370967741935484,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
qda001,sweep,6.968853368789997e-07,0.5359677419354839,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
gnb,sweep,1.3251864674090162e-78,0.5340322580645162,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
nusvc03,sweep,1.1480134238295398e-07,0.5088709677419355,0.5205955334987593,0.5548387096774193,"[[119, 966], [0, 930]]"
hgb_lr0.08_leaf63,sweep,7.052090148150268e-07,0.5046774193548387,0.5200992555831265,0.5543778801843318,"[[118, 967], [0, 930]]"
gb_lr0.03_d1,sweep,0.14152294300154072,0.5140322580645161,0.5200992555831265,0.5543778801843318,"[[118, 967], [0, 930]]"
gb_lr0.05_d3,sweep,0.03819771770412416,0.5003225806451613,0.5200992555831265,0.5543778801843318,"[[118, 967], [0, 930]]"
ada600,sweep,0.49309318980165673,0.5145161290322581,0.5200992555831265,0.5543778801843318,"[[118, 967], [0, 930]]"
gnb,sweep,1.2080240808432252e-78,0.5340322580645162,0.5191066997518611,0.5534562211981566,"[[116, 969], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.00018789113788949532,0.5046774193548387,0.5171215880893301,0.5516129032258065,"[[112, 973], [0, 930]]"
"mlp(128,)",sweep,0.0002586222413228825,0.49451612903225806,0.5166253101736973,0.5511520737327189,"[[111, 974], [0, 930]]"
gb_lr0.08_d2,sweep,0.04481500590588587,0.5046774193548387,0.5161290322580645,0.5506912442396313,"[[110, 975], [0, 930]]"
hgb_lr0.06_leaf63,sweep,1.0733900417017929e-05,0.5046774193548387,0.5156327543424317,0.5502304147465438,"[[109, 976], [0, 930]]"
gb_lr0.05_d2,sweep,0.06111341830285139,0.5045161290322581,0.515136476426799,0.5497695852534562,"[[108, 977], [0, 930]]"
qda001,sweep,4.780121522377356e-07,0.5325806451612903,0.515136476426799,0.5497695852534562,"[[108, 977], [0, 930]]"
gb_lr0.05_d1,sweep,0.11916101476695602,0.5145161290322581,0.5146401985111663,0.5493087557603686,"[[107, 978], [0, 930]]"
"mlp(64,)",sweep,0.0004063856236636638,0.49451612903225806,0.5146401985111663,0.5493087557603686,"[[107, 978], [0, 930]]"
hgb_lr0.02_leaf15,sweep,0.03240497733390828,0.5066129032258064,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.02_leaf31,sweep,0.013530316880461727,0.5091935483870967,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.02_leaf63,sweep,0.00466773827794529,0.506774193548387,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.04_leaf15,sweep,0.011008262534233036,0.5051612903225806,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.04_leaf31,sweep,0.0019668299853376103,0.5004838709677419,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.00016451147409946704,0.5027419354838709,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.06_leaf15,sweep,0.00392021594956593,0.5,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.06_leaf31,sweep,0.00033241496534313204,0.49870967741935485,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.06_leaf63,sweep,9.672190779521875e-06,0.5032258064516129,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.08_leaf15,sweep,0.0018499633419736226,0.5,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.08_leaf31,sweep,7.597094047588537e-05,0.5019354838709678,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
hgb_lr0.08_leaf63,sweep,5.448983783392929e-07,0.502258064516129,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.03_d1,sweep,0.1357650220743612,0.5111290322580645,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.03_d2,sweep,0.08465883450374893,0.5082258064516129,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.05_d2,sweep,0.05893345012136487,0.5035483870967742,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.05_d3,sweep,0.03519958810418403,0.49612903225806454,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.08_d1,sweep,0.09398858179106148,0.5093548387096775,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.08_d2,sweep,0.04262165054968048,0.5003225806451613,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.08_d3,sweep,0.023576583332675764,0.5080645161290323,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
ada100,sweep,0.47164864400268164,0.5083870967741936,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
ada300,sweep,0.48819861558177363,0.5098387096774194,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
ada600,sweep,0.4927329717379669,0.5111290322580645,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
"mlp(64,)",sweep,0.00034336764949839573,0.49290322580645163,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
"mlp(128,)",sweep,0.00021480107400566342,0.49193548387096775,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
"mlp(64, 32)",sweep,1.1024332641682127e-06,0.49612903225806454,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
lda,sweep,0.05262663531303406,0.48935483870967744,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
qda001,sweep,3.4147678452411994e-07,0.5295161290322581,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gnb,sweep,1.3317082111893827e-79,0.5320967741935484,0.511166253101737,0.5460829493087558,"[[100, 985], [0, 930]]"
gb_lr0.03_d3,sweep,0.057477248673281606,0.49725806451612903,0.5101736972704715,0.5451612903225806,"[[98, 987], [0, 930]]"
gb_lr0.05_d1,sweep,0.11710986972638628,0.5124193548387097,0.5101736972704715,0.5451612903225806,"[[98, 987], [0, 930]]"
hgb_lr0.04_leaf15,sweep,0.010811655953077932,0.5046774193548387,0.5096774193548387,0.5447004608294931,"[[97, 988], [0, 930]]"
lda,sweep,0.05153147806972265,0.48870967741935484,0.5086848635235732,0.543778801843318,"[[95, 990], [0, 930]]"
gb_lr0.03_d3,sweep,0.056799549272401266,0.4946774193548387,0.5071960297766749,0.5423963133640552,"[[92, 993], [0, 930]]"
"mlp(64, 32)",sweep,8.294138358223789e-07,0.49483870967741933,0.5052109181141439,0.5405529953917051,"[[88, 997], [0, 930]]"
hgb_lr0.02_leaf63,sweep,0.004438694998391625,0.5046774193548387,0.5042183622828784,0.53963133640553,"[[86, 999], [0, 930]]"
qda001,sweep,2.2278067824656948e-07,0.5240322580645161,0.5042183622828784,0.53963133640553,"[[86, 999], [0, 930]]"
gb_lr0.05_d3,sweep,0.03455423703303587,0.49483870967741933,0.5027295285359802,0.5382488479262673,"[[83, 1002], [0, 930]]"
hgb_lr0.02_leaf15,sweep,0.029508920565410657,0.5046774193548387,0.5017369727047146,0.5373271889400921,"[[81, 1004], [0, 930]]"
gb_lr0.03_d2,sweep,0.08109459243589336,0.5046774193548387,0.5017369727047146,0.5373271889400921,"[[81, 1004], [0, 930]]"
ada100,sweep,0.4699652737819794,0.5046774193548387,0.5017369727047146,0.5373271889400921,"[[81, 1004], [0, 930]]"
hgb_lr0.02_leaf15,sweep,0.02947142443356959,0.5045161290322581,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.02_leaf31,sweep,0.012527193202300795,0.5070967741935484,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.02_leaf63,sweep,0.004256384174949057,0.5033870967741936,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.04_leaf15,sweep,0.009465295995694336,0.5009677419354839,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.04_leaf31,sweep,0.001691703212967582,0.49790322580645163,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.00012336802423166968,0.4967741935483871,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.06_leaf15,sweep,0.003496977694152381,0.49806451612903224,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.06_leaf31,sweep,0.00027316023411379383,0.49548387096774194,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.06_leaf63,sweep,7.001689219707443e-06,0.5,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.08_leaf15,sweep,0.0014819904951372384,0.49532258064516127,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.08_leaf31,sweep,6.243777321937645e-05,0.49951612903225806,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
hgb_lr0.08_leaf63,sweep,4.346178901425179e-07,0.5001612903225806,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
gb_lr0.03_d1,sweep,0.13228588136140648,0.5085483870967742,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
gb_lr0.03_d2,sweep,0.08090844041973,0.5045161290322581,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
gb_lr0.05_d1,sweep,0.1134799982513109,0.5085483870967742,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
gb_lr0.05_d3,sweep,0.03412934114807765,0.4925806451612903,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
gb_lr0.08_d1,sweep,0.08852575844699911,0.5059677419354839,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
gb_lr0.08_d3,sweep,0.0221590531353262,0.5043548387096775,0.5012406947890818,0.5368663594470046,"[[80, 1005], [0, 930]]"
