pos_weight,leaf,max_features,seed,n_estimators,threshold_strategy,threshold,fs_accuracy,test_accuracy,test_balanced_accuracy,confusion_matrix
0.55,10,sqrt,67,400,default,0.5,0.6235483870967742,0.8684863523573201,0.8777265745007681,"[[822, 263], [2, 928]]"
0.55,10,sqrt,62,400,default,0.5,0.6261290322580645,0.8684863523573201,0.8776497695852534,"[[823, 262], [3, 927]]"
0.45,8,sqrt,6,400,default,0.5,0.6258064516129033,0.8684863523573201,0.8774961597542243,"[[825, 260], [5, 925]]"
0.45,8,sqrt,23,400,default,0.5,0.6274193548387097,0.8684863523573201,0.8774193548387097,"[[826, 259], [6, 924]]"
0.35,5,sqrt,69,400,default,0.5,0.6296774193548387,0.8684863523573201,0.8774193548387097,"[[826, 259], [6, 924]]"
0.45,8,sqrt,51,400,default,0.5,0.6279032258064516,0.8684863523573201,0.877342549923195,"[[827, 258], [7, 923]]"
0.35,5,sqrt,29,400,default,0.5,0.6285483870967742,0.8684863523573201,0.877342549923195,"[[827, 258], [7, 923]]"
0.45,8,sqrt,3,400,default,0.5,0.6258064516129033,0.8684863523573201,0.8771121351766513,"[[830, 255], [10, 920]]"
0.45,8,sqrt,67,400,default,0.5,0.6203225806451613,0.8684863523573201,0.8771121351766513,"[[830, 255], [10, 920]]"
0.45,8,sqrt,27,400,default,0.5,0.6379032258064516,0.8684863523573201,0.8769585253456221,"[[832, 253], [12, 918]]"
0.45,8,sqrt,31,400,default,0.5,0.6264516129032258,0.8684863523573201,0.8769585253456221,"[[832, 253], [12, 918]]"
0.45,8,sqrt,68,400,default,0.5,0.6232258064516129,0.8684863523573201,0.8769585253456221,"[[832, 253], [12, 918]]"
0.45,10,sqrt,11,400,default,0.5,0.6269354838709678,0.8684863523573201,0.8768049155145929,"[[834, 251], [14, 916]]"
0.45,10,sqrt,29,400,default,0.5,0.6261290322580645,0.8684863523573201,0.8768049155145929,"[[834, 251], [14, 916]]"
0.45,10,sqrt,39,400,default,0.5,0.6254838709677419,0.8684863523573201,0.8767281105990783,"[[835, 250], [15, 915]]"
0.45,10,sqrt,40,400,default,0.5,0.6245161290322581,0.8684863523573201,0.8764208909370199,"[[839, 246], [19, 911]]"
0.45,10,sqrt,7,400,default,0.5,0.6243548387096775,0.8684863523573201,0.8762672811059908,"[[841, 244], [21, 909]]"
0.35,5,sqrt,18,400,fs_acc,0.5165712462636942,0.635,0.8684863523573201,0.8760368663594471,"[[844, 241], [24, 906]]"
0.35,8,sqrt,17,400,default,0.5,0.6264516129032258,0.8684863523573201,0.8758064516129032,"[[847, 238], [27, 903]]"
0.35,8,sqrt,67,400,default,0.5,0.6262903225806452,0.8684863523573201,0.8755760368663594,"[[850, 235], [30, 900]]"
0.35,8,sqrt,52,400,default,0.5,0.6212903225806452,0.8684863523573201,0.875268817204301,"[[854, 231], [34, 896]]"
0.35,10,sqrt,10,400,default,0.5,0.6248387096774194,0.8684863523573201,0.8742703533026114,"[[867, 218], [47, 883]]"
0.35,10,sqrt,59,400,default,0.5,0.6237096774193548,0.8684863523573201,0.8737327188940092,"[[874, 211], [54, 876]]"
0.35,10,sqrt,17,400,default,0.5,0.6233870967741936,0.8684863523573201,0.8736559139784946,"[[875, 210], [55, 875]]"
0.45,8,sqrt,0,400,default,0.5,0.6341935483870967,0.8679900744416873,0.8771121351766513,"[[823, 262], [4, 926]]"
0.45,8,sqrt,75,400,default,0.5,0.6256451612903225,0.8679900744416873,0.8771121351766513,"[[823, 262], [4, 926]]"
0.45,8,sqrt,74,400,default,0.5,0.6267741935483871,0.8679900744416873,0.8768817204301075,"[[826, 259], [7, 923]]"
0.45,8,sqrt,73,400,default,0.5,0.6262903225806452,0.8679900744416873,0.8767281105990783,"[[828, 257], [9, 921]]"
0.45,10,sqrt,34,400,default,0.5,0.6259677419354839,0.8679900744416873,0.8764208909370199,"[[832, 253], [13, 917]]"
0.45,10,sqrt,60,400,default,0.5,0.6264516129032258,0.8679900744416873,0.8763440860215054,"[[833, 252], [14, 916]]"
0.45,10,sqrt,10,400,default,0.5,0.6233870967741936,0.8679900744416873,0.8762672811059908,"[[834, 251], [15, 915]]"
0.35,8,sqrt,65,400,default,0.5,0.6237096774193548,0.8679900744416873,0.8748079877112136,"[[853, 232], [34, 896]]"
0.35,10,sqrt,31,400,default,0.5,0.62,0.8679900744416873,0.8743471582181259,"[[859, 226], [40, 890]]"
0.35,10,sqrt,46,400,default,0.5,0.6201612903225806,0.8679900744416873,0.8741935483870968,"[[861, 224], [42, 888]]"
0.35,10,sqrt,18,400,default,0.5,0.6261290322580645,0.8679900744416873,0.8740399385560675,"[[863, 222], [44, 886]]"
0.35,10,sqrt,23,400,default,0.5,0.6241935483870967,0.8679900744416873,0.8738095238095238,"[[866, 219], [47, 883]]"
0.35,10,sqrt,30,400,default,0.5,0.6209677419354839,0.8679900744416873,0.8736559139784946,"[[868, 217], [49, 881]]"
0.45,8,sqrt,1,400,default,0.5,0.6264516129032258,0.8674937965260546,0.8764208909370199,"[[825, 260], [7, 923]]"
0.45,8,sqrt,14,400,default,0.5,0.6224193548387097,0.8674937965260546,0.8764208909370199,"[[825, 260], [7, 923]]"
0.35,5,sqrt,6,400,default,0.5,0.6296774193548387,0.8674937965260546,0.8763440860215054,"[[826, 259], [8, 922]]"
0.35,5,sqrt,16,400,default,0.5,0.6293548387096775,0.8674937965260546,0.8763440860215054,"[[826, 259], [8, 922]]"
0.45,10,sqrt,19,400,default,0.5,0.6229032258064516,0.8674937965260546,0.8762672811059908,"[[827, 258], [9, 921]]"
0.45,10,sqrt,38,400,default,0.5,0.6269354838709678,0.8674937965260546,0.8758832565284178,"[[832, 253], [14, 916]]"
0.45,10,sqrt,58,400,default,0.5,0.6243548387096775,0.8674937965260546,0.8758064516129032,"[[833, 252], [15, 915]]"
0.45,8,sqrt,4,400,default,0.5,0.6238709677419355,0.8674937965260546,0.8758064516129032,"[[833, 252], [15, 915]]"
0.45,10,sqrt,75,400,default,0.5,0.6220967741935484,0.8674937965260546,0.8754992319508449,"[[837, 248], [19, 911]]"
0.45,10,sqrt,64,400,default,0.5,0.6240322580645161,0.8674937965260546,0.8750384024577573,"[[843, 242], [25, 905]]"
0.55,10,sqrt,27,400,default,0.5,0.6314516129032258,0.8669975186104218,0.8764208909370199,"[[818, 267], [1, 929]]"
0.45,8,sqrt,72,400,default,0.5,0.6287096774193548,0.8669975186104218,0.8761136712749615,"[[822, 263], [5, 925]]"
0.45,8,sqrt,50,400,default,0.5,0.6259677419354839,0.8669975186104218,0.876036866359447,"[[823, 262], [6, 924]]"
0.35,5,sqrt,41,400,default,0.5,0.6298387096774194,0.8669975186104218,0.8759600614439325,"[[824, 261], [7, 923]]"
0.45,8,sqrt,49,400,default,0.5,0.6217741935483871,0.8669975186104218,0.8758064516129032,"[[826, 259], [9, 921]]"
0.35,5,sqrt,75,400,default,0.5,0.6269354838709678,0.8669975186104218,0.8758064516129032,"[[826, 259], [9, 921]]"
0.45,8,sqrt,15,400,default,0.5,0.6222580645161291,0.8669975186104218,0.8757296466973886,"[[827, 258], [10, 920]]"
0.45,8,sqrt,18,400,default,0.5,0.6303225806451613,0.8669975186104218,0.8757296466973886,"[[827, 258], [10, 920]]"
0.35,5,sqrt,5,400,default,0.5,0.6335483870967742,0.8669975186104218,0.8757296466973886,"[[827, 258], [10, 920]]"
0.35,5,sqrt,26,400,default,0.5,0.63,0.8669975186104218,0.8756528417818741,"[[828, 257], [11, 919]]"
0.45,8,sqrt,44,400,default,0.5,0.6266129032258064,0.8669975186104218,0.8755760368663594,"[[829, 256], [12, 918]]"
0.45,10,sqrt,77,400,default,0.5,0.6237096774193548,0.8669975186104218,0.8751152073732719,"[[835, 250], [18, 912]]"
0.35,8,sqrt,0,400,default,0.5,0.627258064516129,0.8669975186104218,0.8741935483870968,"[[847, 238], [30, 900]]"
0.35,8,sqrt,4,400,default,0.5,0.6259677419354839,0.8669975186104218,0.8741935483870968,"[[847, 238], [30, 900]]"
0.35,10,sqrt,37,400,default,0.5,0.6224193548387097,0.8669975186104218,0.872811059907834,"[[865, 220], [48, 882]]"
0.35,10,sqrt,41,400,default,0.5,0.6267741935483871,0.8669975186104218,0.8727342549923195,"[[866, 219], [49, 881]]"
0.55,10,sqrt,72,400,default,0.5,0.6306451612903226,0.8665012406947891,0.8758064516129033,"[[819, 266], [3, 927]]"
0.35,5,sqrt,3,400,default,0.5,0.627258064516129,0.8665012406947891,0.8756528417818741,"[[821, 264], [5, 925]]"
0.45,8,sqrt,20,400,default,0.5,0.6293548387096775,0.8665012406947891,0.8755760368663594,"[[822, 263], [6, 924]]"
0.45,8,sqrt,30,400,default,0.5,0.6256451612903225,0.8665012406947891,0.8754224270353304,"[[824, 261], [8, 922]]"
0.45,8,sqrt,57,400,default,0.5,0.632258064516129,0.8665012406947891,0.8754224270353304,"[[824, 261], [8, 922]]"
0.45,8,sqrt,70,400,default,0.5,0.6261290322580645,0.8665012406947891,0.8754224270353304,"[[824, 261], [8, 922]]"
0.45,8,sqrt,64,400,default,0.5,0.6248387096774194,0.8665012406947891,0.875268817204301,"[[826, 259], [10, 920]]"
0.35,5,sqrt,38,400,default,0.5,0.6306451612903226,0.8665012406947891,0.8749615975422427,"[[830, 255], [14, 916]]"
0.45,10,sqrt,15,400,default,0.5,0.622741935483871,0.8665012406947891,0.8748847926267281,"[[831, 254], [15, 915]]"
0.45,10,sqrt,31,400,default,0.5,0.6238709677419355,0.8665012406947891,0.8748079877112136,"[[832, 253], [16, 914]]"
0.45,10,sqrt,5,400,default,0.5,0.6238709677419355,0.8665012406947891,0.8745775729646698,"[[835, 250], [19, 911]]"
0.45,10,sqrt,18,400,default,0.5,0.6280645161290322,0.8665012406947891,0.8745775729646698,"[[835, 250], [19, 911]]"
0.45,10,sqrt,27,400,default,0.5,0.625,0.8665012406947891,0.8745775729646698,"[[835, 250], [19, 911]]"
0.55,10,sqrt,64,400,default,0.5,0.6270967741935484,0.8660049627791563,0.8755760368663594,"[[815, 270], [0, 930]]"
0.55,8,sqrt,77,400,default,0.5,0.6241935483870967,0.8660049627791563,0.8754224270353302,"[[817, 268], [2, 928]]"
0.55,10,sqrt,38,400,default,0.5,0.625,0.8660049627791563,0.8753456221198157,"[[818, 267], [3, 927]]"
0.35,5,sqrt,34,400,default,0.5,0.6309677419354839,0.8660049627791563,0.8751920122887864,"[[820, 265], [5, 925]]"
0.45,8,sqrt,47,400,default,0.5,0.6261290322580645,0.8660049627791563,0.8751152073732719,"[[821, 264], [6, 924]]"
0.35,5,sqrt,39,400,default,0.5,0.6295161290322581,0.8660049627791563,0.8751152073732719,"[[821, 264], [6, 924]]"
0.45,8,sqrt,59,400,default,0.5,0.6279032258064516,0.8660049627791563,0.8750384024577573,"[[822, 263], [7, 923]]"
0.45,8,sqrt,12,400,default,0.5,0.625,0.8660049627791563,0.8749615975422427,"[[823, 262], [8, 922]]"
0.45,8,sqrt,34,400,default,0.5,0.6235483870967742,0.8660049627791563,0.8749615975422427,"[[823, 262], [8, 922]]"
0.35,5,sqrt,30,400,default,0.5,0.6319354838709678,0.8660049627791563,0.8749615975422427,"[[823, 262], [8, 922]]"
0.35,5,sqrt,51,400,default,0.5,0.6335483870967742,0.8660049627791563,0.8749615975422427,"[[823, 262], [8, 922]]"
0.35,5,sqrt,54,400,default,0.5,0.6287096774193548,0.8660049627791563,0.8749615975422427,"[[823, 262], [8, 922]]"
0.45,8,sqrt,35,400,default,0.5,0.6279032258064516,0.8660049627791563,0.8748847926267281,"[[824, 261], [9, 921]]"
0.45,8,sqrt,69,400,default,0.5,0.6316129032258064,0.8660049627791563,0.8748847926267281,"[[824, 261], [9, 921]]"
0.45,8,sqrt,78,400,default,0.5,0.6230645161290322,0.8660049627791563,0.8748847926267281,"[[824, 261], [9, 921]]"
0.45,8,sqrt,13,400,default,0.5,0.6261290322580645,0.8660049627791563,0.8748079877112136,"[[825, 260], [10, 920]]"
0.45,8,sqrt,36,400,default,0.5,0.6246774193548387,0.8660049627791563,0.8746543778801843,"[[827, 258], [12, 918]]"
0.45,8,sqrt,43,400,default,0.5,0.6312903225806452,0.8660049627791563,0.8746543778801843,"[[827, 258], [12, 918]]"
0.45,8,sqrt,9,400,default,0.5,0.6277419354838709,0.8660049627791563,0.8745007680491552,"[[829, 256], [14, 916]]"
0.45,10,sqrt,2,400,default,0.5,0.6259677419354839,0.8660049627791563,0.8743471582181259,"[[831, 254], [16, 914]]"
0.45,10,sqrt,4,400,default,0.5,0.622741935483871,0.8660049627791563,0.8743471582181259,"[[831, 254], [16, 914]]"
0.45,10,sqrt,59,400,default,0.5,0.6290322580645161,0.8660049627791563,0.8741935483870967,"[[833, 252], [18, 912]]"
0.35,8,sqrt,39,400,default,0.5,0.6229032258064516,0.8660049627791563,0.8734254992319508,"[[843, 242], [28, 902]]"
0.35,8,sqrt,59,400,default,0.5,0.6230645161290322,0.8660049627791563,0.8729646697388633,"[[849, 236], [34, 896]]"
0.35,10,sqrt,49,400,default,0.5,0.6235483870967742,0.8660049627791563,0.8714285714285714,"[[869, 216], [54, 876]]"
0.55,10,sqrt,2,400,default,0.5,0.6274193548387097,0.8655086848635236,0.8748847926267281,"[[817, 268], [3, 927]]"
0.55,10,sqrt,68,400,default,0.5,0.6296774193548387,0.8655086848635236,0.8748847926267281,"[[817, 268], [3, 927]]"
0.55,10,sqrt,43,400,default,0.5,0.631774193548387,0.8655086848635236,0.8748079877112136,"[[818, 267], [4, 926]]"
0.45,8,sqrt,63,400,default,0.5,0.6254838709677419,0.8655086848635236,0.8746543778801843,"[[820, 265], [6, 924]]"
0.45,8,sqrt,24,400,default,0.5,0.6270967741935484,0.8655086848635236,0.8745775729646696,"[[821, 264], [7, 923]]"
0.35,5,sqrt,21,400,default,0.5,0.6240322580645161,0.8655086848635236,0.8745007680491552,"[[822, 263], [8, 922]]"
0.35,5,sqrt,44,400,default,0.5,0.6269354838709678,0.8655086848635236,0.8744239631336406,"[[823, 262], [9, 921]]"
0.35,5,sqrt,57,400,default,0.5,0.6338709677419355,0.8655086848635236,0.8744239631336406,"[[823, 262], [9, 921]]"
0.35,5,sqrt,63,400,default,0.5,0.6253225806451613,0.8655086848635236,0.8744239631336406,"[[823, 262], [9, 921]]"
0.45,8,sqrt,77,400,default,0.5,0.6254838709677419,0.8655086848635236,0.8742703533026114,"[[825, 260], [11, 919]]"
0.35,8,sqrt,76,400,default,0.5,0.6275806451612903,0.8655086848635236,0.8728110599078341,"[[844, 241], [30, 900]]"
0.35,10,sqrt,65,400,default,0.5,0.6203225806451613,0.8655086848635236,0.8716589861751152,"[[859, 226], [45, 885]]"
0.35,10,sqrt,52,400,default,0.5,0.627258064516129,0.8655086848635236,0.8714285714285714,"[[862, 223], [48, 882]]"
0.35,10,sqrt,25,400,default,0.5,0.6211290322580645,0.8655086848635236,0.8710445468509984,"[[867, 218], [53, 877]]"
0.55,8,sqrt,61,400,default,0.5,0.6248387096774194,0.8650124069478908,0.8745775729646696,"[[814, 271], [1, 929]]"
0.55,10,sqrt,47,400,default,0.5,0.6288709677419355,0.8650124069478908,0.8745007680491551,"[[815, 270], [2, 928]]"
0.55,10,sqrt,14,400,default,0.5,0.6224193548387097,0.8650124069478908,0.8742703533026114,"[[818, 267], [5, 925]]"
0.35,5,sqrt,35,400,default,0.5,0.6283870967741936,0.8650124069478908,0.8741935483870968,"[[819, 266], [6, 924]]"
0.45,8,sqrt,38,400,default,0.5,0.6256451612903225,0.8650124069478908,0.8741167434715822,"[[820, 265], [7, 923]]"
0.35,5,sqrt,46,400,default,0.5,0.6288709677419355,0.8650124069478908,0.8741167434715822,"[[820, 265], [7, 923]]"
0.45,8,sqrt,22,400,default,0.5,0.6220967741935484,0.8650124069478908,0.8740399385560675,"[[821, 264], [8, 922]]"
0.35,5,sqrt,7,400,default,0.5,0.6241935483870967,0.8650124069478908,0.8738863287250385,"[[823, 262], [10, 920]]"
0.45,8,sqrt,2,400,default,0.5,0.6248387096774194,0.8650124069478908,0.8735791090629801,"[[827, 258], [14, 916]]"
0.45,10,sqrt,71,400,default,0.5,0.627258064516129,0.8650124069478908,0.8735023041474654,"[[828, 257], [15, 915]]"
0.35,10,sqrt,24,400,default,0.5,0.6224193548387097,0.8650124069478908,0.8709677419354839,"[[861, 224], [48, 882]]"
0.35,10,sqrt,50,400,default,0.5,0.6232258064516129,0.8650124069478908,0.8701996927803379,"[[871, 214], [58, 872]]"
0.55,8,sqrt,67,400,default,0.5,0.6264516129032258,0.864516129032258,0.8741167434715822,"[[813, 272], [1, 929]]"
0.55,10,sqrt,48,400,default,0.5,0.6224193548387097,0.864516129032258,0.8741167434715822,"[[813, 272], [1, 929]]"
0.55,8,sqrt,48,400,default,0.5,0.6280645161290322,0.864516129032258,0.8740399385560675,"[[814, 271], [2, 928]]"
0.45,8,sqrt,69,400,fs_acc,0.49031677079598357,0.6335483870967742,0.864516129032258,0.8738095238095238,"[[817, 268], [5, 925]]"
0.45,8,sqrt,7,400,default,0.5,0.6285483870967742,0.864516129032258,0.8735791090629801,"[[820, 265], [8, 922]]"
0.35,5,sqrt,74,400,default,0.5,0.632258064516129,0.864516129032258,0.8735023041474654,"[[821, 264], [9, 921]]"
0.35,5,sqrt,27,400,default,0.5,0.6258064516129033,0.864516129032258,0.8734254992319508,"[[822, 263], [10, 920]]"
0.45,8,sqrt,39,400,default,0.5,0.6251612903225806,0.864516129032258,0.8733486943164362,"[[823, 262], [11, 919]]"
0.45,8,sqrt,62,400,default,0.5,0.6320967741935484,0.864516129032258,0.8733486943164362,"[[823, 262], [11, 919]]"
0.35,5,sqrt,77,400,default,0.5,0.6298387096774194,0.864516129032258,0.8733486943164362,"[[823, 262], [11, 919]]"
0.35,5,sqrt,42,400,default,0.5,0.632258064516129,0.864516129032258,0.8732718894009217,"[[824, 261], [12, 918]]"
0.45,8,sqrt,60,400,default,0.5,0.6246774193548387,0.864516129032258,0.8731950844854071,"[[825, 260], [13, 917]]"
0.35,5,sqrt,12,400,default,0.5,0.6329032258064516,0.864516129032258,0.8731950844854071,"[[825, 260], [13, 917]]"
0.45,8,sqrt,76,400,default,0.5,0.6301612903225806,0.864516129032258,0.8729646697388633,"[[828, 257], [16, 914]]"
0.55,8,sqrt,32,400,default,0.5,0.6266129032258064,0.8640198511166253,0.8737327188940092,"[[811, 274], [0, 930]]"
0.55,10,sqrt,57,400,default,0.5,0.6274193548387097,0.8640198511166253,0.8737327188940092,"[[811, 274], [0, 930]]"
0.55,10,sqrt,1,400,default,0.5,0.6254838709677419,0.8640198511166253,0.8736559139784946,"[[812, 273], [1, 929]]"
0.45,5,sqrt,38,400,default,0.5,0.6269354838709678,0.8640198511166253,0.8736559139784946,"[[812, 273], [1, 929]]"
0.55,10,sqrt,10,400,default,0.5,0.6303225806451613,0.8640198511166253,0.8735791090629801,"[[813, 272], [2, 928]]"
0.45,5,sqrt,45,400,default,0.5,0.632258064516129,0.8640198511166253,0.8735791090629801,"[[813, 272], [2, 928]]"
0.55,10,sqrt,20,400,default,0.5,0.6333870967741936,0.8640198511166253,0.8735023041474654,"[[814, 271], [3, 927]]"
0.55,10,sqrt,59,400,default,0.5,0.6240322580645161,0.8640198511166253,0.8735023041474654,"[[814, 271], [3, 927]]"
0.45,8,sqrt,52,400,default,0.5,0.6269354838709678,0.8640198511166253,0.8732718894009217,"[[817, 268], [6, 924]]"
0.45,8,sqrt,66,400,default,0.5,0.6224193548387097,0.8640198511166253,0.8732718894009217,"[[817, 268], [6, 924]]"
0.45,8,sqrt,71,400,default,0.5,0.6308064516129033,0.8640198511166253,0.8732718894009217,"[[817, 268], [6, 924]]"
0.35,5,sqrt,76,400,default,0.5,0.6324193548387097,0.8640198511166253,0.8731950844854071,"[[818, 267], [7, 923]]"
0.35,5,sqrt,15,400,default,0.5,0.6283870967741936,0.8640198511166253,0.8730414746543779,"[[820, 265], [9, 921]]"
0.35,5,sqrt,78,400,default,0.5,0.627258064516129,0.8640198511166253,0.8730414746543779,"[[820, 265], [9, 921]]"
0.35,5,sqrt,17,400,default,0.5,0.6285483870967742,0.8640198511166253,0.8729646697388633,"[[821, 264], [10, 920]]"
0.35,5,sqrt,23,400,default,0.5,0.6296774193548387,0.8640198511166253,0.8729646697388633,"[[821, 264], [10, 920]]"
0.35,5,sqrt,68,400,default,0.5,0.6304838709677419,0.8640198511166253,0.8728878648233487,"[[822, 263], [11, 919]]"
0.45,8,sqrt,79,400,default,0.5,0.6245161290322581,0.8640198511166253,0.872811059907834,"[[823, 262], [12, 918]]"
0.45,8,sqrt,25,400,default,0.5,0.6275806451612903,0.8640198511166253,0.8727342549923195,"[[824, 261], [13, 917]]"
0.45,10,sqrt,45,400,default,0.5,0.6258064516129033,0.8640198511166253,0.8722734254992319,"[[830, 255], [19, 911]]"
0.35,8,sqrt,19,400,default,0.5,0.6266129032258064,0.8640198511166253,0.8711213517665131,"[[845, 240], [34, 896]]"
0.55,10,sqrt,24,400,default,0.5,0.6238709677419355,0.8635235732009926,0.8731182795698924,"[[812, 273], [2, 928]]"
0.55,10,sqrt,58,400,default,0.5,0.6254838709677419,0.8635235732009926,0.8731182795698924,"[[812, 273], [2, 928]]"
0.55,10,sqrt,70,400,default,0.5,0.627258064516129,0.8635235732009926,0.8731182795698924,"[[812, 273], [2, 928]]"
0.55,10,sqrt,44,400,default,0.5,0.6266129032258064,0.8635235732009926,0.873041474654378,"[[813, 272], [3, 927]]"
0.55,10,sqrt,79,400,default,0.5,0.625,0.8635235732009926,0.873041474654378,"[[813, 272], [3, 927]]"
0.55,10,sqrt,52,400,default,0.5,0.6285483870967742,0.8635235732009926,0.8728878648233487,"[[815, 270], [5, 925]]"
0.55,10,sqrt,16,400,default,0.5,0.6287096774193548,0.8635235732009926,0.872811059907834,"[[816, 269], [6, 924]]"
0.55,10,sqrt,41,400,default,0.5,0.6304838709677419,0.8635235732009926,0.872811059907834,"[[816, 269], [6, 924]]"
0.35,5,sqrt,56,400,default,0.5,0.6356451612903226,0.8635235732009926,0.8725038402457757,"[[820, 265], [10, 920]]"
0.35,5,sqrt,60,400,default,0.5,0.6296774193548387,0.8635235732009926,0.8724270353302611,"[[821, 264], [11, 919]]"
0.35,5,sqrt,18,400,default,0.5,0.6311290322580645,0.8635235732009926,0.8722734254992319,"[[823, 262], [13, 917]]"
0.45,8,sqrt,33,400,default,0.5,0.6291935483870967,0.8635235732009926,0.8721966205837174,"[[824, 261], [14, 916]]"
0.35,5,sqrt,62,400,default,0.5,0.6301612903225806,0.8635235732009926,0.8721198156682028,"[[825, 260], [15, 915]]"
0.35,5,sqrt,22,400,default,0.5,0.6288709677419355,0.8635235732009926,0.8720430107526882,"[[826, 259], [16, 914]]"
0.45,10,sqrt,16,400,default,0.5,0.6188709677419355,0.8635235732009926,0.8718894009216589,"[[828, 257], [18, 912]]"
0.45,10,sqrt,61,400,default,0.5,0.6222580645161291,0.8635235732009926,0.8718894009216589,"[[828, 257], [18, 912]]"
0.45,10,sqrt,17,400,default,0.5,0.6196774193548387,0.8635235732009926,0.8717357910906298,"[[830, 255], [20, 910]]"
0.55,10,sqrt,17,400,default,0.5,0.6195161290322581,0.8630272952853598,0.8727342549923195,"[[810, 275], [1, 929]]"
0.55,10,sqrt,8,400,default,0.5,0.6267741935483871,0.8630272952853598,0.872657450076805,"[[811, 274], [2, 928]]"
0.55,10,sqrt,35,400,default,0.5,0.6283870967741936,0.8630272952853598,0.872657450076805,"[[811, 274], [2, 928]]"
0.55,10,sqrt,45,400,default,0.5,0.6280645161290322,0.8630272952853598,0.872657450076805,"[[811, 274], [2, 928]]"
0.55,10,sqrt,19,400,default,0.5,0.6251612903225806,0.8630272952853598,0.8725806451612903,"[[812, 273], [3, 927]]"
0.55,10,sqrt,26,400,default,0.5,0.6279032258064516,0.8630272952853598,0.8725806451612903,"[[812, 273], [3, 927]]"
0.55,10,sqrt,42,400,default,0.5,0.627258064516129,0.8630272952853598,0.8725806451612903,"[[812, 273], [3, 927]]"
0.45,5,sqrt,7,400,default,0.5,0.6291935483870967,0.8630272952853598,0.8725806451612903,"[[812, 273], [3, 927]]"
0.55,10,sqrt,29,400,default,0.5,0.627258064516129,0.8630272952853598,0.8725038402457758,"[[813, 272], [4, 926]]"
0.55,10,sqrt,65,400,default,0.5,0.6253225806451613,0.8630272952853598,0.8724270353302611,"[[814, 271], [5, 925]]"
0.35,5,sqrt,50,400,default,0.5,0.6285483870967742,0.8630272952853598,0.8722734254992319,"[[816, 269], [7, 923]]"
0.35,5,sqrt,61,400,default,0.5,0.6314516129032258,0.8630272952853598,0.8722734254992319,"[[816, 269], [7, 923]]"
0.55,10,sqrt,11,400,default,0.5,0.6283870967741936,0.8630272952853598,0.8721198156682028,"[[818, 267], [9, 921]]"
0.35,5,sqrt,14,400,default,0.5,0.6308064516129033,0.8630272952853598,0.8720430107526882,"[[819, 266], [10, 920]]"
0.35,5,sqrt,36,400,default,0.5,0.627258064516129,0.8630272952853598,0.8720430107526882,"[[819, 266], [10, 920]]"
0.45,8,sqrt,17,400,default,0.5,0.6293548387096775,0.8630272952853598,0.8718125960061444,"[[822, 263], [13, 917]]"
0.45,10,sqrt,8,400,default,0.5,0.6274193548387097,0.8630272952853598,0.8711981566820277,"[[830, 255], [21, 909]]"
0.35,10,sqrt,19,400,default,0.5,0.6259677419354839,0.8630272952853598,0.8682795698924731,"[[868, 217], [59, 871]]"
0.55,8,sqrt,59,400,default,0.5,0.63,0.862531017369727,0.8722734254992319,"[[809, 276], [1, 929]]"
0.55,8,sqrt,70,400,default,0.5,0.6314516129032258,0.862531017369727,0.8722734254992319,"[[809, 276], [1, 929]]"
0.55,10,sqrt,46,400,default,0.5,0.6277419354838709,0.862531017369727,0.8722734254992319,"[[809, 276], [1, 929]]"
0.55,10,sqrt,49,400,default,0.5,0.6314516129032258,0.862531017369727,0.8721966205837173,"[[810, 275], [2, 928]]"
0.55,8,sqrt,0,400,default,0.5,0.6296774193548387,0.862531017369727,0.8721198156682028,"[[811, 274], [3, 927]]"
0.55,10,sqrt,34,400,default,0.5,0.6217741935483871,0.862531017369727,0.8721198156682028,"[[811, 274], [3, 927]]"
0.55,10,sqrt,36,400,default,0.5,0.6290322580645161,0.862531017369727,0.8721198156682028,"[[811, 274], [3, 927]]"
0.55,10,sqrt,37,400,default,0.5,0.6287096774193548,0.862531017369727,0.8721198156682028,"[[811, 274], [3, 927]]"
0.55,10,sqrt,55,400,default,0.5,0.6283870967741936,0.862531017369727,0.8721198156682028,"[[811, 274], [3, 927]]"
0.55,10,sqrt,50,400,default,0.5,0.6267741935483871,0.862531017369727,0.8720430107526882,"[[812, 273], [4, 926]]"
0.55,10,sqrt,3,400,default,0.5,0.6309677419354839,0.862531017369727,0.8718125960061444,"[[815, 270], [7, 923]]"
0.45,5,sqrt,37,400,default,0.5,0.6332258064516129,0.862531017369727,0.8718125960061444,"[[815, 270], [7, 923]]"
0.35,5,sqrt,19,400,default,0.5,0.6309677419354839,0.862531017369727,0.8717357910906298,"[[816, 269], [8, 922]]"
0.35,5,sqrt,40,400,default,0.5,0.6230645161290322,0.862531017369727,0.8716589861751152,"[[817, 268], [9, 921]]"
0.35,5,sqrt,43,400,default,0.5,0.6319354838709678,0.862531017369727,0.8711981566820277,"[[823, 262], [15, 915]]"
0.45,8,sqrt,54,400,default,0.5,0.627258064516129,0.862531017369727,0.8708909370199693,"[[827, 258], [19, 911]]"
0.45,5,sqrt,79,400,default,0.5,0.6333870967741936,0.8620347394540943,0.871889400921659,"[[807, 278], [0, 930]]"
0.55,8,sqrt,1,400,default,0.5,0.6303225806451613,0.8620347394540943,0.8718125960061444,"[[808, 277], [1, 929]]"
